subject,robot,target_id,moves
733098,blue,14000,"['2,1', '6,1', '6,4', '2,4', '3,2', '3,2', '3,2']"
733098,blue,8232,"['2,1', '2,5', '2,5', '4,5', '3,5', '3,4', '3,4', '3,4', '3,4', '3,2', '2,6', '1,5']"
741162,white,14000,"['2,1', '6,4', '2,4', '2,4', '3,4', '5,1', '2,2', '6,2', '3,1', '2,4', '4,4', '6,1', '6,3', '2,3', '4,1', '5,4', '3,2', '2,5']"
741162,white,10950,"['0,1', '1,4', '5,0', '6,3', '6,4', '0,0', '4,0', '0,4', '6,0', '2,2', '0,5', '6,6']"
741162,white,2290,"['0,0', '0,6', '6,0', '6,2', '2,2', '1,2', '1,3', '6,3', '1,6', '6,6', '5,5']"
741162,white,8232,"['0,0', '6,6', '6,0', '0,6', '2,1', '3,5', '4,2', '2,0', '4,6', '6,3', '0,3', '0,3', '6,3', '5,3', '3,2', '1,3']"
741162,white,1710,"['0,0', '0,5', '4,3', '2,3', '2,2', '1,1', '2,0', '0,4']"
741162,white,7246,"['0,2', '3,5', '0,6', '1,1', '4,2', '1,4']"
741162,white,13565,"['1,1', '3,0', '2,6', '5,3', '2,2', '2,2', '2,2', '3,3', '1,3', '2,5']"
741162,white,17648,"['2,2', '4,0', '6,3', '4,5', '3,1', '4,1', '4,1', '4,1', '4,2', '5,4']"
741162,white,5663,"['0,0', '4,4', '0,4', '4,0', '0,4', '0,2', '4,0', '4,2', '2,2', '2,5', '2,4', '4,0', '3,3', '0,1', '1,1', '1,1', '0,1', '0,1', '0,1', '0,1']"
741162,white,10934,"['3,3', '0,3', '4,3', '6,5', '6,1', '6,3', '1,2', '2,3', '2,5', '2,6']"
741162,blue,1710,"['0,0', '0,5', '4,3', '3,0', '3,5', '2,3', '2,2', '0,2', '0,1', '1,2', '3,2', '1,0', '1,4']"
741162,blue,7246,"['0,1', '2,1', '4,3', '2,6', '0,2', '0,2', '0,2', '3,2', '1,3', '1,5']"
741162,blue,2290,"['0,4', '2,3', '2,3', '2,2', '4,2', '1,3', '6,6', '4,4']"
741162,blue,10934,"['1,1', '6,5', '4,3', '4,6', '4,0', '0,3', '3,3', '3,4']"
741162,blue,10950,"['0,0', '6,4', '3,0', '3,0', '3,0', '3,4', '3,5', '2,6', '0,5', '3,2', '3,1']"
741162,blue,14000,"['3,2', '5,3', '2,0', '1,2', '4,5', '2,2', '6,1']"
741162,blue,13565,"['2,3', '4,3', '3,5', '3,3', '3,0', '3,1']"
741162,blue,17648,"['3,1', '5,4', '3,3', '3,3', '4,3', '4,0']"
741162,blue,8232,"['2,1', '4,5', '4,2', '2,4', '2,4']"
741162,blue,5663,"['0,0', '4,4', '0,4', '0,4']"
742319,white,7246,"['1,4', '4,4', '2,4', '2,6', '2,1', '0,4', '3,4', '2,2', '1,3']"
742319,white,2290,"['4,4', '1,3', '6,6', '4,5', '0,3']"
742319,white,13565,"['2,3', '2,3', '2,3', '3,3', '4,3', '3,6', '1,3', '3,0', '2,1', '3,1', '3,5']"
742319,white,17648,"['3,1', '5,4', '4,1', '4,3', '3,5', '2,4', '6,4']"
742319,white,10950,"['0,4', '0,4', '0,4', '0,0', '6,0', '6,4', '5,4', '5,0', '4,0', '5,1']"
742319,white,5663,"['4,0', '3,1', '4,5', '5,3', '0,4', '0,4', '0,4', '4,4']"
742319,white,1710,"['3,1', '3,1', '3,1', '0,4', '4,1', '4,1', '3,0', '3,0', '2,0', '2,0', '0,0', '0,0', '4,4', '3,5', '4,4', '2,5', '2,5', '3,5', '3,4', '0,1', '4,4', '0,1', '3,0', '1,5', '3,4', '3,4']"
742319,white,10934,"['4,3', '3,3', '1,1', '6,5', '5,4', '2,2', '3,4', '4,2']"
742319,white,8232,"['2,1', '4,1', '3,1', '3,5']"
742319,white,14000,"['2,1', '2,3', '6,2', '6,4', '6,5', '1,2', '4,0', '6,2', '6,4', '6,5', '6,1', '6,1', '5,1', '5,1', '4,2', '4,3', '6,2', '6,2', '6,2', '6,4', '4,0', '6,2', '2,2', '2,4', '6,4', '2,5', '1,2', '6,1', '6,1', '6,0', '1,1', '6,5', '2,5', '2,0', '2,5', '1,1', '1,0', '1,0', '1,1', '5,1', '2,3', '4,3', '2,0', '6,5', '2,5', '2,5', '6,0', '6,0', '1,1']"
742319,blue,17648,"['4,1', '4,3', '3,1', '3,1', '3,1']"
742319,blue,10950,"['6,0', '6,1', '5,1', '5,1', '5,2', '5,1', '0,4', '5,1', '5,2', '5,2']"
742319,blue,8232,"['3,1', '2,1', '2,5']"
742319,blue,1710,"['0,1', '0,1', '0,1', '3,4', '1,2']"
742319,blue,13565,"['2,1', '3,2', '3,5']"
742319,blue,14000,"['2,1', '6,4', '5,1']"
742319,blue,2290,"['6,3', '2,5']"
742319,blue,5663,"['4,0', '4,0', '4,0', '0,4', '4,4', '0,4', '2,4', '0,0', '3,4', '2,4', '0,1', '2,2', '2,2', '3,1', '0,1', '3,4', '0,4', '0,4', '0,4', '0,1', '0,4']"
742319,blue,7246,"['2,2', '0,2', '1,5', '1,5', '1,5', '3,5', '2,1', '4,3', '3,5', '3,4', '4,3', '4,3']"
742319,blue,10934,"['4,3', '2,3', '6,5', '0,3', '4,0', '4,6', '6,1', '5,3', '3,3', '0,3', '4,0', '4,6', '4,3']"
769067,white,10950,"['0,0', '0,1', '1,1', '1,2', '1,4', '1,4', '6,4', '5,4', '5,4', '5,3', '0,4', '0,5']"
769067,white,2290,"['1,3', '2,4', '6,3', '5,4', '6,2']"
769067,white,8232,"['2,1', '2,2', '4,5', '5,5', '4,6', '1,1']"
769067,white,14000,"['2,1', '6,4', '6,5', '1,1', '3,1', '2,2', '2,2', '3,2']"
769067,white,7246,"['0,2', '0,5', '1,5', '2,5', '3,5', '4,5', '1,2', '1,3', '0,6', '0,1']"
769067,white,13565,"['2,1', '3,2', '3,4', '3,5', '3,6', '5,5', '1,5', '2,0']"
769067,white,5663,"['0,0', '4,4', '3,3', '4,3', '3,5', '3,4']"
769067,white,17648,"['5,1', '4,1', '4,2', '4,5', '3,1', '3,1', '3,1', '3,4', '5,4', '2,4']"
769067,white,10934,"['1,1', '1,5', '3,3', '6,5', '3,2']"
769067,white,1710,"['0,1', '3,4', '3,0', '3,1', '4,1']"
769067,blue,17648,"['3,1', '4,1', '4,2', '4,3']"
769067,blue,13565,"['2,1', '2,2', '3,2', '3,3', '3,4']"
769067,blue,5663,"['0,0', '4,0', '5,3', '5,4', '5,3', '5,5', '5,4', '4,4']"
769067,blue,7246,"['0,2', '1,2', '2,2', '3,2', '0,5', '1,5', '3,5', '4,5']"
769067,blue,10934,"['1,1', '6,1', '6,5', '4,3', '3,3', '2,2']"
769067,blue,2290,"['1,6', '6,6', '5,5', '5,4']"
769067,blue,1710,"['0,1', '3,1', '3,4', '2,3']"
769067,blue,10950,"['0,0', '0,1', '1,1', '1,2', '6,4']"
769067,blue,14000,"['2,1', '2,2', '6,4']"
769067,blue,8232,"['2,1', '2,2', '4,5', '3,4']"
794545,white,2290,"['1,3', '2,4', '2,5', '1,2', '6,3']"
794545,white,14000,"['2,1', '2,4', '6,4', '1,1', '2,5']"
794545,white,10950,"['0,4', '6,4', '6,5', '0,3', '2,3', '1,3']"
794545,white,10934,"['1,1', '6,5', '3,3', '4,3', '2,2', '4,6', '3,2', '3,2', '3,2', '2,3']"
794545,white,7246,"['0,2', '0,5', '1,2', '3,2', '4,2', '1,4', '1,6', '0,1']"
794545,white,1710,"['0,1', '0,4', '3,4', '3,1', '5,3', '2,5']"
794545,white,5663,"['0,0', '4,4', '3,5', '3,3', '4,5', '4,3', '3,4']"
794545,white,8232,"['2,1', '2,2', '2,5', '4,5', '3,4', '3,2', '4,6', '1,1']"
794545,white,13565,"['2,1', '4,5', '3,3', '1,3', '5,3']"
794545,white,17648,"['3,1', '5,1', '4,1', '4,2', '2,2', '3,5', '6,2']"
794545,blue,8232,"['2,1', '2,5', '2,2', '2,0', '3,3']"
794545,blue,10934,"['1,1', '6,1', '6,5', '1,2', '3,3']"
794545,blue,17648,"['3,2', '3,2', '2,1', '2,1', '3,1', '4,2', '4,4']"
794545,blue,1710,"['0,1', '3,4', '2,3', '0,2', '4,4']"
794545,blue,2290,"['1,3', '6,3', '2,5']"
794545,blue,13565,"['2,1', '4,5', '3,2', '3,1']"
794545,blue,5663,"['4,4', '3,3', '0,0', '1,0']"
794545,blue,14000,"['2,1', '6,4', '3,1', '6,5']"
794545,blue,7246,"['0,2', '0,5', '1,3', '3,3']"
794545,blue,10950,"['6,4', '0,0', '1,1']"
802029,white,14000,"['2,1', '6,4', '6,4', '2,1', '6,2', '6,2', '2,2', '6,1', '6,4', '6,4', '4,4', '2,1', '2,2', '4,4', '6,4', '2,4', '4,3', '4,3', '3,4', '6,2', '5,1', '4,1', '2,2', '4,4', '4,4', '6,4', '6,3', '6,2', '6,2', '6,1', '6,2', '6,3', '5,1', '4,1', '2,1', '2,2', '2,5', '2,4', '3,4', '3,5', '2,5', '3,5', '3,2', '2,1', '2,1', '2,1', '6,4', '3,2', '6,1', '2,4', '5,2', '5,2', '4,2', '4,2', '4,3', '2,4', '4,3', '1,2', '5,3', '2,4', '2,4', '2,4', '4,5', '4,4', '2,2', '4,0', '4,1', '4,1', '4,1', '3,1']"
802029,white,7246,"['0,2', '2,2', '3,5', '4,5', '3,6', '2,1', '1,4']"
802029,white,10950,"['0,0', '0,0', '0,0', '6,4', '6,4', '6,4', '1,4', '1,5']"
802029,white,1710,"['0,1', '0,1', '0,1', '3,4', '4,4', '1,2', '1,6', '1,6', '1,5', '1,4', '1,4', '1,4', '0,3', '0,3', '1,2', '1,4', '3,4', '1,4', '3,4', '2,2']"
802029,white,13565,"['2,1', '4,5', '3,3', '1,0', '5,6', '3,0', '4,1', '2,5', '4,1', '5,6', '2,5', '1,0', '3,0', '4,5', '3,3', '2,1', '2,1', '2,5', '2,5', '4,5', '3,3', '3,3', '3,4', '3,4', '3,5', '3,5', '3,2', '2,1', '4,1', '4,5', '4,1', '4,1', '2,5', '2,5', '4,1', '4,1', '2,5', '2,5', '3,5', '1,5', '5,5']"
802029,white,5663,"['0,0', '0,0', '0,0', '4,4', '5,5', '5,5', '5,4', '5,4', '3,3', '1,1', '1,1', '3,3', '4,4', '0,0', '4,0', '0,4', '1,3', '1,3', '2,2', '2,2', '1,1', '1,1', '0,5', '0,5', '3,3', '5,3', '5,3', '5,5', '5,5', '4,5']"
802029,white,2290,"['1,3', '1,3', '1,3', '6,6', '3,4', '5,5', '0,2', '2,2', '0,5']"
802029,white,10934,"['1,1', '3,2', '3,2', '3,3', '4,3', '4,3', '6,5', '3,3', '4,3', '6,5', '2,3', '2,3', '6,5', '2,3', '3,4']"
802029,white,17648,"['3,1', '5,4', '4,2', '4,2', '4,2', '4,3', '4,3', '5,1', '5,1', '2,4', '6,0', '4,0']"
802029,white,8232,"['3,4', '3,4', '3,4', '2,1', '2,2', '2,2', '4,3', '4,3', '4,4', '3,4', '2,5', '2,5', '2,5', '2,5', '4,4', '2,1', '4,1', '2,5', '3,3', '1,5', '2,6', '2,6', '5,5']"
802029,blue,17648,"['4,2', '5,4', '5,4', '5,4', '5,4', '5,1', '4,3']"
802029,blue,2290,"['6,3', '5,4', '2,4', '2,5']"
802029,blue,13565,"['2,1', '3,2', '3,4']"
802029,blue,1710,"['0,1', '0,1', '0,1', '3,4', '2,3']"
802029,blue,8232,"['2,1', '4,4', '3,3', '4,4', '4,5']"
802029,blue,10934,"['1,1', '6,5', '5,4']"
802029,blue,14000,"['2,1', '6,4']"
802029,blue,7246,"['0,2', '3,2', '2,5', '1,3']"
802029,blue,5663,"['0,0', '4,4', '4,1', '4,4', '4,1', '0,0', '0,3', '4,0', '0,3', '0,4', '0,4', '0,3', '0,4', '0,4', '2,4', '2,4', '1,4']"
802029,blue,10950,"['0,0', '0,0', '0,0', '0,0', '0,0', '1,1', '1,1', '6,4', '3,2', '6,4', '5,4', '6,2', '6,2', '3,2', '5,4', '0,0', '6,0', '1,3', '1,3', '1,4', '3,2', '6,4', '6,4', '6,4', '2,4', '1,4', '2,4', '6,4', '1,3', '1,3', '1,3']"
818468,white,17648,"['4,1', '4,4', '4,5', '4,0', '5,1', '3,1', '2,1', '6,1', '5,4', '6,4', '3,4', '3,4', '2,4', '3,4', '4,2']"
818468,white,13565,"['2,1', '2,0', '1,1', '5,1', '3,6', '3,6', '2,6', '2,6', '2,5', '2,5', '2,6', '2,5', '4,5', '3,2']"
818468,white,1710,"['0,1', '3,1', '0,4', '3,4', '4,1', '2,2']"
818468,white,10934,"['3,3', '4,3', '5,3', '2,3', '2,3', '1,3', '1,1', '6,1', '6,5', '1,5', '1,3', '1,4', '3,4']"
818468,white,10950,"['0,0', '0,1', '6,0', '6,1', '1,1']"
818468,white,2290,"['1,3', '1,2', '6,3', '6,4', '5,4', '0,3', '1,6']"
818468,white,5663,"['0,0', '1,1', '3,3', '4,4', '4,0', '4,0', '3,5', '3,5', '4,5', '0,4', '1,4', '5,3', '4,3']"
818468,white,7246,"['0,2', '1,2', '3,5', '4,5', '2,5', '2,5', '2,5', '2,4', '2,1', '0,6']"
818468,white,14000,"['2,1', '3,1', '2,2', '3,2', '3,3', '5,3', '5,1', '5,1', '5,2', '6,2', '6,2', '6,1', '6,5']"
818468,white,8232,"['2,1', '2,1', '2,1', '2,2', '1,1', '1,1', '0,1', '1,0', '5,1', '5,0', '4,6', '4,0', '4,1', '4,1', '2,1', '1,1', '1,1', '2,1', '0,1', '1,1', '1,1', '1,1', '3,2', '4,5']"
818468,blue,10950,"['0,0', '0,3', '0,4', '6,4', '1,1']"
818468,blue,17648,"['3,1', '3,4', '4,4', '4,1', '4,3']"
818468,blue,10934,"['1,1', '6,1', '6,4', '6,4', '6,5', '1,4', '1,4', '2,4']"
818468,blue,1710,"['0,1', '3,4', '2,2']"
818468,blue,14000,"['2,1', '2,2', '6,4']"
818468,blue,13565,"['2,1', '2,1', '2,1', '4,5', '3,4']"
818468,blue,2290,"['1,3', '6,6', '2,4', '5,5']"
818468,blue,7246,"['0,2', '0,2', '0,2', '3,5', '3,2', '1,3']"
818468,blue,5663,"['0,0', '4,4', '4,3', '3,4', '3,3', '1,3']"
818468,blue,8232,"['2,1', '3,1', '4,5', '3,5', '2,5', '4,1', '4,1', '1,1']"
854760,blue,8232,"['4,1', '2,4', '4,3', '3,2']"
854760,blue,13565,"['2,1', '4,5', '3,3']"
854760,blue,5663,"['0,0', '4,4']"
854760,blue,17648,"['4,1', '4,4', '3,3', '5,3', '4,2']"
854760,blue,2290,"['1,3', '6,3', '3,6', '3,4', '4,5']"
854760,blue,7246,"['1,2', '3,5', '0,5']"
890850,white,17648,"['3,1', '4,1', '5,1', '4,2', '4,3', '4,4', '3,2', '5,2']"
890850,white,14000,"['2,1', '4,1', '6,1', '2,2', '2,4', '3,4']"
890850,white,10934,"['1,1', '2,1', '3,1', '6,1', '5,3', '6,5', '1,5', '2,3', '1,2', '3,4', '3,2', '4,2', '4,4', '1,4', '1,3', '4,1', '5,1', '2,5', '3,5', '6,4', '6,2', '6,3', '4,5', '5,5', '5,4', '5,2', '2,2', '2,4', '1,5', '2,5', '3,5', '4,5', '5,5', '6,5', '6,4', '5,4', '4,4', '3,4', '2,4', '2,3', '1,3', '1,4', '1,2', '1,1', '2,1', '2,2', '3,2', '3,1', '4,1', '4,2', '5,2', '5,3', '6,2', '6,3', '6,1', '5,1', '1,1', '1,5', '6,5', '6,1', '2,1', '2,5', '2,3', '5,3', '1,2', '2,3', '5,3', '3,5', '4,5', '5,5', '6,4', '6,3', '6,2', '5,1', '4,1', '3,1', '1,3', '1,4', '1,5', '2,5', '3,5', '4,5', '5,5', '6,5', '6,4', '6,3', '6,2', '6,1', '5,1', '4,1', '3,1', '2,1', '1,1', '1,2', '1,3', '1,4', '1,1', '1,5', '6,5', '6,1', '1,2', '3,3', '4,3', '3,2', '3,4', '2,3']"
890850,white,8232,"['2,1', '2,3', '2,5', '2,2', '2,4', '5,3', '1,3', '0,3', '2,6', '2,0']"
890850,white,10950,"['0,0', '0,2', '0,4', '0,5', '0,6', '0,1', '0,1', '0,1', '0,3', '1,1']"
890850,white,5663,"['0,0', '0,1', '1,4', '4,2', '4,2', '4,0', '3,1', '4,1']"
890850,white,13565,"['3,2', '2,1', '2,5', '4,5', '4,4', '4,1', '4,1', '2,6', '2,0', '1,1']"
890850,white,7246,"['0,2', '0,3', '0,4', '0,5', '1,2', '0,1', '0,6']"
890850,white,2290,"['1,3', '1,4', '1,5', '1,6', '6,3', '6,4', '6,5', '6,6', '1,2']"
890850,white,1710,"['0,0', '0,5', '4,4', '4,1', '0,1', '0,2', '1,2', '3,4']"
890850,blue,10950,"['0,1', '0,3', '0,5', '0,6', '0,6', '0,0', '1,1', '1,3', '6,4']"
890850,blue,17648,"['3,1', '3,4', '4,1', '4,2']"
890850,blue,2290,"['1,3', '1,6', '6,3', '2,4', '2,5']"
890850,blue,8232,"['2,1', '2,3', '2,5', '3,1', '3,5', '3,3']"
890850,blue,13565,"['2,1', '4,5', '3,2']"
890850,blue,1710,"['0,1', '3,4', '1,2']"
890850,blue,7246,"['0,2', '2,2', '2,2', '0,2', '0,2', '2,2', '1,2', '3,2', '3,5', '1,4']"
890850,blue,5663,"['0,0', '4,4', '1,4', '0,1', '1,1']"
890850,blue,10934,"['1,1', '6,5', '3,3', '4,3', '5,4']"
890850,blue,14000,"['2,1', '2,3', '6,1', '2,4']"
911783,white,8232,"['2,1', '2,5', '4,2', '4,4', '3,0', '1,3', '5,3', '3,2']"
911783,white,17648,"['5,1', '3,1', '5,4', '4,1', '2,1', '6,1', '4,2', '5,5']"
911783,white,13565,"['4,1', '2,5', '3,4', '2,1', '3,6', '1,3', '4,4']"
911783,white,7246,"['3,2', '0,2', '2,6', '0,5', '3,5', '4,3', '4,5', '1,3']"
911783,white,10934,"['6,5', '6,1', '1,1', '1,5', '4,3', '0,1', '2,3', '3,2']"
911783,white,5663,"['0,0', '2,2', '0,5', '4,4', '4,1', '1,4', '3,1']"
911783,white,2290,"['6,3', '1,6', '3,2', '0,3', '2,4']"
911783,white,10950,"['0,0', '6,4', '0,3', '4,5', '1,1']"
911783,white,1710,"['0,1', '3,4', '0,4', '4,3', '2,2', '2,2', '2,2', '2,0', '3,3', '2,5']"
911783,white,14000,"['2,1', '2,4', '6,4', '6,1', '4,0', '4,3', '4,5', '3,6', '1,3', '0,2']"
911783,blue,5663,"['0,0', '4,4', '0,4', '4,1', '3,1', '3,0']"
911783,blue,10950,"['0,0', '6,4', '0,3', '2,1']"
911783,blue,13565,"['2,1', '4,5', '3,2']"
911783,blue,1710,"['0,1', '3,4', '2,3']"
911783,blue,14000,"['2,1', '6,4']"
911783,blue,10934,"['1,1', '6,5', '4,2']"
911783,blue,2290,"['1,3', '6,6', '2,4', '0,3']"
911783,blue,17648,"['3,1', '5,4', '4,4', '4,3']"
911783,blue,7246,"['0,2', '2,5', '3,2', '1,4', '4,4']"
911783,blue,8232,"['2,1', '4,5', '2,4']"
927631,white,2290,"['1,3', '1,2', '5,5', '0,3']"
927631,white,10950,"['0,0', '6,0', '1,2']"
927631,white,14000,"['2,1', '6,4', '3,2', '5,3', '5,6', '1,1', '2,5', '2,0']"
927631,white,1710,"['0,1', '3,4', '0,0', '3,5', '4,3', '6,3', '2,2']"
927631,white,17648,"['3,1', '5,4', '4,2', '4,5', '2,2', '6,2']"
927631,white,10934,"['1,1', '6,1', '6,5', '3,2', '3,3', '4,3', '3,4', '2,3']"
927631,white,5663,"['0,0', '4,4', '0,4', '4,0', '0,5', '1,1', '4,1', '1,0']"
927631,white,13565,"['2,1', '2,5', '3,5', '3,3', '1,1', '2,0', '5,3']"
927631,white,7246,"['0,2', '3,5', '4,5', '3,6', '1,3', '1,1']"
927631,white,8232,"['2,1', '4,1', '3,3', '1,1', '3,6', '5,1', '2,0']"
927631,blue,10950,"['0,0', '0,1', '1,1', '0,2', '0,6', '0,5', '6,0', '6,4']"
927631,blue,5663,"['0,0', '4,0', '4,4', '0,4', '1,0', '0,5', '1,1', '0,1']"
927631,blue,17648,"['2,1', '2,1', '3,1', '4,2', '3,4']"
927631,blue,10934,"['1,1', '6,5', '3,3', '4,3', '6,1', '5,3']"
927631,blue,14000,"['2,1', '2,4', '6,4', '3,1']"
927631,blue,13565,"['2,1', '3,4']"
927631,blue,7246,"['0,2', '3,5', '1,4']"
927631,blue,8232,"['2,1', '3,5', '3,4']"
927631,blue,2290,"['1,3', '2,4', '5,5']"
927631,blue,1710,"['0,1', '3,4', '3,1', '1,2']"
936355,white,5663,"['0,0', '4,0', '4,4', '0,4', '2,2', '3,1', '2,5', '1,6', '5,2', '6,0', '2,4', '2,0', '0,2', '4,2', '4,3']"
936355,white,17648,"['0,0', '2,3', '0,6', '6,0', '6,6', '3,1', '3,4', '5,1', '5,4', '5,3', '3,3', '4,1', '4,4']"
936355,white,13565,"['2,1', '4,1', '4,5', '2,5', '3,2', '3,4', '6,0', '2,3', '4,3', '3,1', '3,0', '3,6']"
936355,white,1710,"['0,1', '3,1', '3,4', '2,0', '0,4', '2,5', '2,2', '4,1', '4,1', '4,1', '4,1', '3,1', '3,1', '4,1']"
936355,white,10950,"['0,0', '6,0', '1,0', '1,1', '3,5', '0,4']"
936355,white,8232,"['2,1', '4,5', '3,1', '4,1', '5,1', '1,1', '3,3', '3,6']"
936355,white,10934,"['1,1', '6,1', '6,5', '1,5', '2,3', '5,3', '3,0', '3,6', '3,3', '4,3', '4,3', '4,3', '4,3']"
936355,white,14000,"['2,1', '6,1', '6,4', '2,4', '1,3', '3,2', '5,3', '5,1']"
936355,white,7246,"['0,2', '3,2', '3,5', '0,5', '2,2', '1,1', '1,6', '2,5', '1,3', '4,3']"
936355,white,2290,"['1,3', '1,6', '6,3', '6,6', '5,4', '2,4', '6,3', '6,3', '6,3', '6,2', '1,3', '1,3', '6,2', '6,2', '6,2', '6,3', '1,2', '0,5']"
936355,blue,17648,"['3,1', '5,1', '5,4', '3,4', '4,1', '4,1', '4,1', '4,2']"
936355,blue,13565,"['2,1', '4,1', '4,5', '2,5', '3,3']"
936355,blue,8232,"['2,1', '4,1', '4,1', '4,1', '2,1', '2,1', '2,5', '4,5', '3,5']"
936355,blue,10934,"['1,1', '6,1', '6,5', '1,5', '4,3']"
936355,blue,7246,"['0,2', '0,5', '3,2', '3,5']"
936355,blue,2290,"['1,3', '6,3', '6,6', '1,6', '2,4', '5,4']"
936355,blue,1710,"['0,1', '3,4', '3,1', '0,4']"
936355,blue,10950,"['0,0', '6,0', '6,4', '0,4', '1,0', '1,2']"
936355,blue,14000,"['2,1', '6,1', '6,4', '2,4']"
936355,blue,5663,"['0,0', '4,0', '4,4', '0,4', '0,2', '0,2', '0,2', '0,2', '0,2', '0,2', '2,2', '2,1', '4,2', '0,2', '1,1', '1,1', '1,1', '1,1', '0,1']"
972855,white,10950,"['6,5', '0,5', '0,4', '0,0', '3,2', '0,1', '6,1', '5,3']"
972855,white,7246,"['0,2', '2,5', '3,2', '1,3', '1,6', '4,4', '0,1']"
972855,white,17648,"['2,5', '6,0', '5,1', '3,4', '4,3', '2,2', '5,5']"
972855,white,2290,"['6,6', '6,3', '1,3', '1,6', '6,2', '0,2', '0,6', '5,5']"
972855,white,5663,"['0,0', '0,4', '4,2', '3,2', '4,5', '4,3', '3,4']"
972855,white,10934,"['6,3', '6,5', '1,5', '1,1', '3,2', '3,3', '3,4', '0,3']"
972855,white,14000,"['6,1', '2,1']"
972855,white,8232,"['4,2', '2,4', '3,5', '2,1', '3,6', '2,0', '5,3']"
972855,white,1710,"['0,1', '3,1', '3,4', '4,3', '2,5', '2,0', '2,2']"
972855,white,13565,"['2,1', '3,5', '3,3', '3,4', '5,5', '3,0', '1,3']"
972855,blue,5663,"['4,4', '0,0']"
972855,blue,1710,"['3,4', '0,1', '2,2']"
972855,blue,10950,"['0,4', '6,4', '6,0', '4,2', '3,2', '2,1']"
972855,blue,14000,"['2,1', '6,1', '5,4', '2,4', '4,3']"
972855,blue,7246,"['3,2', '1,5', '2,4', '0,4', '4,4']"
972855,blue,8232,"['2,1', '4,1', '4,5', '4,4', '3,3']"
972855,blue,2290,"['1,3', '1,6', '2,5', '5,5']"
972855,blue,13565,"['2,5', '4,1', '3,4']"
972855,blue,17648,"['4,4', '4,3', '3,4', '5,1']"
972855,blue,10934,"['1,5', '6,1', '5,3']"
981506,white,8232,"['3,3', '2,1', '4,3', '2,5', '1,1', '3,0', '4,5', '5,6', '4,6', '5,3']"
981506,white,5663,"['0,0', '4,4', '2,2', '1,1', '0,1', '4,3', '3,4']"
981506,white,14000,"['2,1', '6,1', '6,4', '2,4', '3,2', '1,0', '4,0', '1,2', '4,5', '4,6', '0,2']"
981506,white,10934,"['1,3', '3,3', '6,3', '5,3', '4,2', '4,3']"
981506,white,2290,"['1,6', '0,6', '6,6', '5,4', '6,3', '6,2']"
981506,white,10950,"['0,5', '6,6', '0,2', '1,1', '0,1', '0,4', '5,5', '6,4']"
981506,white,7246,"['0,5', '0,1', '0,6', '4,6', '3,5', '4,5', '2,3', '1,2']"
981506,white,13565,"['2,1', '3,2', '3,0', '4,6', '1,6', '0,6', '0,3', '2,5', '4,5', '5,1', '1,1', '2,2']"
981506,white,17648,"['3,1', '3,0', '0,3', '6,3', '4,2', '4,3']"
981506,white,1710,"['0,1', '0,2', '3,4', '3,3', '0,5', '3,1', '1,2', '0,0', '4,2']"
981506,blue,10934,"['1,1', '3,3', '6,1', '6,1', '1,1', '1,1', '6,5', '4,3', '2,2']"
981506,blue,5663,"['0,0', '4,4']"
981506,blue,1710,"['0,1', '3,4', '2,3']"
981506,blue,7246,"['0,2', '2,2', '1,5', '3,5']"
981506,blue,17648,"['3,1', '4,4', '4,3']"
981506,blue,8232,"['2,1', '2,2', '3,1', '2,5', '3,3', '4,1', '4,5', '4,3', '2,6']"
981506,blue,14000,"['2,1', '6,4', '6,4', '6,4', '5,1', '2,4', '3,2']"
981506,blue,2290,"['1,3', '6,6', '5,5']"
981506,blue,13565,"['2,1', '4,5', '3,2']"
981506,blue,10950,"['0,0', '0,0', '0,0', '6,4', '2,1']"
